Italian	2	1494493	265
	1)	e	0	0	0.0
		1)	e_	1	61157	0.035376407
		2)	er	12	19315	0.011172806
		3)	en	15	17002	0.0098348465
		4)	el	32	13277	0.007680111
		5)	es	41	12303	0.0071166987
		6)	et	88	4843	0.0028014446
		7)	eg	102	4233	0.0024485886
		8)	em	109	3923	0.0022692685
		9)	ec	125	3055	0.0017671718
		10)	ei	129	2826	0.0016347062
		11)	ev	131	2794	0.0016161958
		12)	ed	150	2146	0.0012413587
		13)	ea	166	1807	0.0010452634
		14)	eu	169	1712	9.903103E-4
		15)	eb	202	1082	6.258854E-4
		16)	ez	213	879	5.084596E-4
		17)	eo	224	695	4.0202437E-4
		18)	ef	226	658	3.806216E-4
		19)	ep	238	475	2.7476484E-4
		20)	ee	252	348	2.013014E-4
	2)	i	0	0	0.0
		1)	i_	2	44929	0.025989283
		2)	io	22	15376	0.008894282
		3)	in	24	15236	0.008813299
		4)	ia	52	9717	0.005620821
		5)	it	57	8602	0.0049758465
		6)	ic	58	8562	0.0049527087
		7)	il	65	7733	0.0044731717
		8)	is	69	7002	0.004050323
		9)	im	94	4563	0.0026394778
		10)	iv	107	3968	0.0022952987
		11)	ie	113	3866	0.0022362967
		12)	ir	132	2724	0.0015757041
		13)	iz	141	2481	0.0014351401
		14)	ig	149	2218	0.0012830072
		15)	id	154	2015	0.0011655814
		16)	if	167	1737	0.0010047717
		17)	iu	174	1611	9.3188667E-4
		18)	ib	175	1600	9.255237E-4
		19)	ip	201	1102	6.3745445E-4
		20)	iù	210	915	5.2928383E-4
		21)	iò	249	372	2.1518426E-4
		22)	ià	254	307	1.7758485E-4
	3)	o	0	0	0.0
		1)	o_	3	42155	0.024384657
		2)	on	6	25631	0.014826311
		3)	or	35	12889	0.0074556717
		4)	ol	59	8450	0.004887922
		5)	os	74	6151	0.0035580602
		6)	om	90	4759	0.0027528545
		7)	op	100	4292	0.0024827174
		8)	oc	133	2718	0.0015722334
		9)	ov	134	2707	0.0015658704
		10)	og	135	2630	0.0015213295
		11)	ot	144	2430	0.0014056391
		12)	od	180	1495	8.647862E-4
		13)	ob	194	1341	7.7570457E-4
		14)	oi	223	711	4.112796E-4
		15)	of	237	481	2.7823556E-4
		16)	oo	264	215	1.2436725E-4
	4)	a	0	0	0.0
		1)	a_	4	41950	0.024266073
		2)	al	29	13903	0.008042223
		3)	ar	38	12580	0.00727693
		4)	at	39	12409	0.0071780146
		5)	an	45	11420	0.0066059255
		6)	am	67	7215	0.0041735335
		7)	az	80	5459	0.0031577712
		8)	as	121	3256	0.0018834407
		9)	av	143	2467	0.0014270418
		10)	ag	153	2023	0.001170209
		11)	ap	157	1958	0.0011326096
		12)	ad	158	1953	0.0011297173
		13)	ac	163	1857	0.001074186
		14)	ab	172	1675	9.689076E-4
		15)	ai	198	1165	6.738969E-4
		16)	au	203	1057	6.114241E-4
		17)	af	218	782	4.523497E-4
		18)	ae	236	492	2.8459853E-4
	5)	_	0	0	0.0
		1)	_d	5	31784	0.018385528
		2)	_c	8	23099	0.01336167
		3)	_p	9	21634	0.012514237
		4)	_a	10	20187	0.011677217
		5)	_s	11	20168	0.011666226
		6)	_i	13	17562	0.010158779
		7)	_l	28	14051	0.008127834
		8)	_e	31	13465	0.0077888602
		9)	_r	53	9405	0.005440344
		10)	_n	54	9326	0.005394646
		11)	_m	61	8171	0.004726534
		12)	_u	73	6343	0.003669123
		13)	_t	77	5815	0.0033637001
		14)	_q	81	5422	0.0031363685
		15)	_f	82	5267	0.0030467082
		16)	_o	95	4538	0.0026250165
		17)	_g	99	4357	0.0025203167
		18)	_v	101	4236	0.002450324
		19)	_è	140	2487	0.0014386108
		20)	_h	171	1688	9.764275E-4
		21)	_b	182	1495	8.647862E-4
	6)	r	0	0	0.0
		1)	re	7	23685	0.013700643
		2)	ri	21	15717	0.009091535
		3)	ra	34	12931	0.0074799666
		4)	ro	46	11280	0.006524942
		5)	r_	93	4627	0.0026764988
		6)	rt	115	3729	0.0021570486
		7)	rm	152	2033	0.0011759936
		8)	rr	160	1927	0.0011146776
		9)	rs	170	1691	9.781629E-4
		10)	rc	177	1544	8.931304E-4
		11)	rn	185	1468	8.49168E-4
		12)	ru	191	1366	7.9016585E-4
		13)	rd	193	1362	7.8785204E-4
		14)	rà	209	925	5.350684E-4
		15)	rg	215	816	4.7201707E-4
		16)	rv	219	768	4.4425137E-4
		17)	rl	225	674	3.8987686E-4
		18)	rz	246	387	2.2386105E-4
		19)	rò	263	225	1.3015176E-4
	7)	d	0	0	0.0
		1)	di	14	17276	0.009993342
		2)	de	17	16666	0.009640486
		3)	da	85	5009	0.0028974677
		4)	do	89	4791	0.002771365
		5)	du	186	1464	8.468542E-4
		6)	d_	207	963	5.570496E-4
		7)	dd	257	289	1.6717272E-4
		8)	dr	265	213	1.2321034E-4
	8)	n	0	0	0.0
		1)	nt	16	16746	0.0096867625
		2)	ne	25	14547	0.008414745
