Spanish	2	58666213	532
	1)	e	0	0	0.0
		1)	e_	1	1949911	0.028456133
		2)	es	9	1124463	0.016409913
		3)	en	10	1107264	0.016158918
		4)	er	21	632087	0.009224396
		5)	el	32	513155	0.0074887555
		6)	ec	56	306585	0.004474165
		7)	em	78	235177	0.0034320685
		8)	ed	105	129743	0.0018934116
		9)	eg	108	125007	0.0018242965
		10)	ea	145	79598	0.0011616178
		11)	eb	147	77904	0.0011368963
		12)	et	149	77591	0.0011323285
		13)	ex	156	72058	0.0010515824
		14)	ev	172	56321	8.219236E-4
		15)	ef	177	52236	7.6230895E-4
		16)	eñ	182	48692	7.1058935E-4
		17)	eo	194	43307	6.3200307E-4
		18)	ej	198	40629	5.929215E-4
		19)	ep	200	39580	5.776129E-4
		20)	eu	216	31737	4.6315565E-4
		21)	ez	245	22566	3.2931817E-4
		22)	eq	277	12951	1.8900113E-4
		23)	ee	316	6742	9.838975E-5
		24)	ei	350	4128	6.0242193E-5
		25)	ey	385	2369	3.457213E-5
		26)	eí	417	1398	2.0401789E-5
		27)	eh	421	1309	1.9102963E-5
		28)	eó	489	464	6.7714095E-6
		29)	eú	513	320	4.6699374E-6
	2)	s	0	0	0.0
		1)	s_	2	1843777	0.02690726
		2)	st	34	501236	0.007314815
		3)	se	37	420144	0.0061313943
		4)	si	61	290881	0.004244988
		5)	so	84	222432	0.0032460736
		6)	sa	95	152113	0.0022198693
		7)	su	100	143007	0.0020869805
		8)	sp	121	106965	0.0015609995
		9)	sc	210	34639	5.055061E-4
		10)	sm	220	30970	4.5196238E-4
		11)	sí	261	15873	2.316435E-4
		12)	sf	271	13831	2.0184346E-4
		13)	só	274	13321	1.9440074E-4
		14)	sd	288	10619	1.5496896E-4
		15)	sl	291	10478	1.5291126E-4
		16)	sg	326	6050	8.8291E-5
		17)	sq	371	2980	4.348879E-5
		18)	sé	407	1670	2.4371237E-5
		19)	sv	428	1116	1.6286407E-5
		20)	sr	433	1063	1.551295E-5
		21)	sá	476	544	7.938894E-6
		22)	sh	483	487	7.1070613E-6
		23)	sb	487	480	7.0049064E-6
		24)	sn	510	345	5.034776E-6
		25)	ss	516	282	4.1153826E-6
	3)	a	0	0	0.0
		1)	a_	3	1824659	0.026628261
		2)	ar	23	607180	0.008860915
		3)	as	26	588340	0.008585972
		4)	an	38	414371	0.006047146
		5)	ad	40	410584	0.00599188
		6)	al	45	381078	0.005561283
		7)	ac	46	361408	0.0052742274
		8)	am	81	228261	0.0033311395
		9)	ab	102	137741	0.0020101308
		10)	at	109	124477	0.0018165619
		11)	ap	158	69274	0.0010109539
		12)	ay	179	51074	7.453512E-4
		13)	aj	214	32176	4.6956222E-4
		14)	añ	217	31698	4.625865E-4
		15)	au	219	31334	4.5727444E-4
		16)	ag	222	30556	4.4592065E-4
		17)	aí	226	29139	4.252416E-4
		18)	av	230	28576	4.170254E-4
		19)	az	235	26501	3.867438E-4
		20)	ah	272	13826	2.0177048E-4
		21)	aq	275	13270	1.9365647E-4
		22)	af	276	13058	1.9056264E-4
		23)	aú	339	4807	7.015122E-5
		24)	ae	347	4514	6.5875305E-5
		25)	ai	392	2076	3.029622E-5
		26)	aé	404	1804	2.6326772E-5
		27)	ao	405	1777	2.5932746E-5
		28)	ax	522	246	3.5900146E-6
	4)	o	0	0	0.0
		1)	o_	4	1314812	0.01918778
		2)	os	13	874938	0.012768456
		3)	on	30	542720	0.007920214
		4)	or	35	484179	0.0070658927
		5)	om	92	180318	0.0026314806
		6)	ol	107	125174	0.0018267336
		7)	ob	112	119129	0.0017385156
		8)	od	115	114965	0.001677748
		9)	oc	126	101960	0.0014879588
		10)	op	128	99787	0.0014562471
		11)	ot	151	76652	0.0011186252
		12)	oy	209	34995	5.1070144E-4
		13)	og	223	30346	4.4285602E-4
		14)	ov	266	14626	2.1344532E-4
		15)	of	280	11812	1.7237906E-4
		16)	oo	298	9458	1.3802585E-4
		17)	oh	324	6303	9.198317E-5
		18)	oa	348	4340	6.3336025E-5
		19)	oq	362	3419	4.9895363E-5
		20)	oz	374	2876	4.1971063E-5
		21)	oj	388	2301	3.357977E-5
		22)	oi	403	1836	2.6793767E-5
		23)	ox	412	1543	2.2517856E-5
		24)	oe	415	1418	2.069366E-5
		25)	oí	422	1289	1.8811092E-5
		26)	ou	441	958	1.3980625E-5
		27)	oñ	512	337	4.918028E-6
	5)	d	0	0	0.0
		1)	de	5	1274110	0.018593794
		2)	do	39	411997	0.0060125007
		3)	da	47	355853	0.0051931604
		4)	di	82	226164	0.0033005367
		5)	d_	127	101932	0.0014875502
		6)	du	178	51951	7.581498E-4
		7)	dr	252	20392	2.9759176E-4
		8)	dí	292	10027	1.4632958E-4
		9)	dm	342	4719	6.886698E-5
		10)	dé	360	3664	5.3470783E-5
		11)	dh	368	3148	4.594051E-5
		12)	dó	382	2537	3.702385E-5
		13)	dq	424	1192	1.7395518E-5
		14)	dv	449	861	1.256505E-5
		15)	dá	507	359	5.239086E-6
		16)	dj	517	278	4.057008E-6
	6)	_	0	0	0.0
		1)	_e	6	1271767	0.018559601
		2)	_d	7	1256167	0.018331941
		3)	_l	11	1033608	0.015084015
		4)	_p	12	882967	0.012885627
		5)	_a	15	755995	0.011032654
		6)	_c	16	687304	0.010030208
		7)	_s	19	651540	0.009508285
		8)	_q	36	445940	0.00650785
		9)	_m	44	381242	0.005563676
		10)	_t	53	321838	0.0046967603
		11)	_y	62	290694	0.0042422586
		12)	_n	64	280890	0.0040991837
		13)	_r	72	259433	0.0037860498
		14)	_u	76	239630	0.0034970534
		15)	_i	77	238286	0.0034774397
		16)	_h	79	233847	0.003412659
		17)	_f	96	149745	0.0021853119
		18)	_o	101	140357	0.0020483076
		19)	_v	113	117230	0.0017108024
		20)	_g	150	77265	0.001127571
		21)	_b	166	59412	8.670323E-4
		22)	_j	240	24130	3.5214247E-4
		23)	_ú	260	15981	2.332196E-4
		24)	_é	270	14065	2.0525834E-4
		25)	_á	295	9653	1.4087158E-4
		26)	_z	349	4323	6.308794E-5
		27)	_ó	411	1592	2.3232938E-5
		28)	_í	451	806	1.1762405E-5
		29)	_k	458	776	1.1324599E-5
		30)	_x	494	429	6.260635E-6
		31)	_w	514	304	4.4364406E-6
	7)	n	0	0	0.0
		1)	n_	8	1126408	0.016438296
		2)	nt	22	630897	0.00920703
		3)	na	57	302162	0.0044096177
		4)	no	67	269376	0.0039311536
		5)	ne	73	254082	0.0037079595
		6)	nc	88	192615	0.0028109376
		7)	nd	89	186771	0.002725653
		8)	ni	99	144056	0.002102289
		9)	ns	110	122650	0.0017898994
		10)	nu	162	64571	9.4232045E-4
		11)	nf	171	57627	8.409828E-4
		12)	ng	231	27938	4.0771472E-4
		13)	nv	241	23724	3.4621748E-4
		14)	nm	251	20576	3.00277E-4
		15)	nz	263	15227	2.2221605E-4
		16)	nó	283	11283	1.6465908E-4
		17)	nq	312	7181	1.04796316E-4
		18)	nj	317	6631	9.676986E-5
		19)	nú	341	4779	6.97426E-5
		20)	ní	354	4012	5.854934E-5
		21)	ná	381	2592	3.7826492E-5
		22)	né	391	2122	3.0967523E-5
		23)	nn	401	1895	2.7654785E-5
		24)	nl	447	879	1.2827734E-5
		25)	nh	466	652	9.514998E-6
		26)	nr	474	559	8.157797E-6
	8)	l	0	0	0.0
		1)	la	14	841904	0.0122863725
		2)	l_	25	589848	0.008607979
		3)	lo	43	383515	0.0055968473
		4)	le	71	259920	0.0037931567
		5)	li	91	185131	0.0027017193
		6)	lu	155	74046	0.0010805944
		7)	ll	159	68719	0.0010028544
		8)	lt	187	46275	6.753167E-4
		9)	lí	203	38822	5.66551E-4
		10)	lm	236	26489	3.8656866E-4
		11)	lg	243	23291	3.3989848E-4
		12)	lv	300	9382	1.3691673E-4
		13)	lc	315	6867	1.0021394E-4
		14)	ld	327	6040	8.814507E-5
		15)	lq	337	4877	7.117277E-5
		16)	ló	340	4789	6.9888534E-5
		17)	lá	353	4086	5.9629263E-5
		18)	ls	365	3299	4.814414E-5
		19)	lp	413	1536	2.24157E-5
		20)	lé	419	1337	1.9511583E-5
		21)	ln	480	498	7.2675903E-6
		22)	lb	481	498	7.2675903E-6
		23)	lr	498	407	5.9395766E-6
		24)	lf	504	386	5.6331123E-6
		25)	lz	524	234	3.4148918E-6
		26)	lú	530	205	2.9916787E-6
	9)	u	0	0	0.0
		1)	ue	17	681876	0.0099509945
		2)	un	49	349412	0.005099163
		3)	ur	118	113801	0.0016607611
		4)	uc	134	93169	0.0013596669
		5)	ua	138	84820	0.0012378253
		6)	ui	140	83769	0.0012224875
		7)	us	142	81901	0.0011952267
		8)	ul	160	65428	9.548271E-4
		9)	ud	181	49944	7.288605E-4
		10)	um	189	45778	6.6806376E-4
		11)	ut	193	44183	6.4478704E-4
		12)	u_	195	43193	6.3033943E-4
		13)	up	208	35249	5.144082E-4
		14)	uy	221	30827	4.4987552E-4
		15)	ug	254	19989	2.9171057E-4
		16)	ub	262	15600	2.2765945E-4
		17)	ué	269	14068	2.0530213E-4
		18)	uí	302	8978	1.3102093E-4
		19)	uj	314	6932	1.0116252E-4
		20)	uf	320	6434	9.389493E-5
		21)	uo	344	4616	6.736385E-5
		22)	uv	359	3665	5.348538E-5
		23)	uz	366	3266	4.766255E-5
		24)	uá	369	3116	4.5473516E-5
		25)	uq	437	1029	1.5016768E-5
	10)	c	0	0	0.0
		1)	ci	18	666799	0.009730968
		2)	co	31	541043	0.007895741
		3)	ca	63	283381	0.004135536
		4)	ce	93	179448	0.0026187843
		5)	cu	94	169496	0.0024735492
		6)	ct	104	130340	0.0019021239
		7)	ch	141	83260	0.0012150593
		8)	cr	161	64839	9.462315E-4
		9)	cl	191	45364	6.6202204E-4
		10)	cc	205	38357	5.59765E-4
		11)	cí	310	7728	1.1277899E-4
		12)	có	328	6024	8.7911576E-5
		13)	cn	334	5146	7.509843E-5
