Portuguese	2	111452963	654
	1)	o	0	0	0.0
		1)	o_	1	3557542	0.028307982
		2)	os	9	1594263	0.012685829
		3)	or	27	1044647	0.008312439
		4)	on	35	867342	0.0069015916
		5)	om	63	569085	0.0045283088
		6)	ol	88	346463	0.0027568664
		7)	op	121	234583	0.0018666178
		8)	oc	127	220137	0.0017516685
		9)	ou	151	172499	0.0013726046
		10)	ob	155	163697	0.0013025656
		11)	od	157	161610	0.0012859589
		12)	oi	166	151718	0.0012072466
		13)	ov	173	141834	0.0011285979
		14)	ot	193	114990	9.149955E-4
		15)	og	241	69649	5.542092E-4
		16)	oa	255	51810	4.122612E-4
		17)	oj	278	39121	3.1129262E-4
		18)	of	284	35003	2.7852497E-4
		19)	oo	303	29504	2.3476848E-4
		20)	oe	330	19860	1.5802948E-4
		21)	oz	426	6940	5.522279E-5
		22)	oç	427	6815	5.4228145E-5
		23)	ox	450	4841	3.852068E-5
		24)	oq	451	4738	3.770109E-5
		25)	oá	509	1968	1.565972E-5
		26)	o”	538	1383	1.1004772E-5
		27)	oí	554	1024	8.148147E-6
		28)	o 	558	934	7.432001E-6
		29)	ow	615	361	2.8725399E-6
		30)	oó	624	318	2.5303814E-6
	2)	s	0	0	0.0
		1)	s_	2	3435184	0.027334359
		2)	se	32	899164	0.0071548047
		3)	st	39	838655	0.006673324
		4)	ss	70	520475	0.0041415105
		5)	si	83	390639	0.0031083827
		6)	so	84	385294	0.0030658515
		7)	sa	93	327127	0.0026030065
		8)	sp	113	263411	0.0020960073
		9)	su	152	169866	0.0013516534
		10)	sã	167	150565	0.001198072
		11)	sc	184	126456	0.0010062325
		12)	sm	230	79080	6.2925334E-4
		13)	sá	270	42552	3.3859367E-4
		14)	sí	276	39868	3.1723664E-4
		15)	sf	280	37348	2.9718454E-4
		16)	sõ	300	31065	2.4718963E-4
		17)	sl	305	29005	2.3079784E-4
		18)	só	310	27578	2.1944295E-4
		19)	sé	385	12265	9.759474E-5
		20)	sq	388	11038	8.783129E-5
		21)	sv	457	4206	3.3467877E-5
		22)	sr	477	3085	2.4547882E-5
		23)	sê	485	2875	2.2876877E-5
		24)	sn	502	2208	1.756944E-5
		25)	sg	517	1858	1.478443E-5
		26)	sd	523	1716	1.3654511E-5
		27)	s”	539	1356	1.0789929E-5
		28)	sb	549	1189	9.4610805E-6
		29)	sh	584	545	4.33666E-6
		30)	sk	587	504	4.010416E-6
		31)	s 	633	277	2.2041372E-6
	3)	a	0	0	0.0
		1)	a_	3	1964543	0.01563221
		2)	as	17	1301523	0.010356446
		3)	ar	25	1122256	0.0089299865
		4)	ad	29	1030774	0.008202048
		5)	am	41	792797	0.006308424
		6)	an	48	716646	0.005702477
		7)	al	49	715065	0.005689897
		8)	aç	66	542880	0.0043197908
		9)	at	73	491813	0.0039134417
		10)	ac	87	369159	0.0029374624
		11)	ap	118	248481	0.0019772067
		12)	ai	125	222858	0.0017733199
		13)	ab	132	205636	0.0016362815
		14)	ao	136	195466	0.001555357
		15)	ag	176	138804	0.0011044876
		16)	av	179	134347	0.0010690225
		17)	az	194	113247	9.011261E-4
		18)	au	221	84833	6.75031E-4
		19)	aí	229	79774	6.347756E-4
		20)	af	261	44965	3.5779434E-4
		21)	aj	294	32420	2.5797158E-4
		22)	aú	372	14151	1.1260198E-4
		23)	aq	381	12682	1.0091288E-4
		24)	ae	412	7958	6.332319E-5
		25)	ax	436	5737	4.5650308E-5
		26)	aé	458	4146	3.2990443E-5
		27)	a”	561	881	7.0102706E-6
		28)	aa	596	458	3.644386E-6
		29)	a 	609	397	3.1589982E-6
	4)	e	0	0	0.0
		1)	es	4	1929450	0.01535297
		2)	en	6	1691477	0.013459377
		3)	er	13	1394273	0.011094473
		4)	e_	15	1332112	0.010599848
		5)	em	26	1120316	0.00891455
		6)	ec	54	631020	0.0050211363
		7)	el	61	580846	0.0046218927
		8)	ei	75	464400	0.0036953117
		9)	eg	91	332672	0.0026471291
		10)	ev	124	223060	0.0017749274
		11)	ex	131	216966	0.0017264363
		12)	ef	150	173454	0.0013802038
		13)	ed	153	168461	0.0013404735
		14)	ep	175	139856	0.0011128585
		15)	et	178	136145	0.0010833296
		16)	eu	183	128094	0.0010192663
		17)	ea	202	102729	8.174326E-4
		18)	ez	233	77535	6.169595E-4
		19)	ej	235	76971	6.1247166E-4
		20)	eq	245	64585	5.139141E-4
		21)	eb	254	54231	4.3152552E-4
		22)	eç	292	32521	2.5877525E-4
		23)	eo	302	29920	2.3807866E-4
		24)	ee	337	19192	1.5271408E-4
		25)	eú	465	3800	3.0237263E-5
		26)	eí	471	3382	2.6911164E-5
		27)	eá	511	1945	1.5476704E-5
		28)	eã	572	692	5.5063647E-6
		29)	eó	585	539	4.288917E-6
		30)	e”	590	493	3.922887E-6
		31)	e 	643	236	1.8778932E-6
	5)	_	0	0	0.0
		1)	_p	5	1713788	0.01363691
		2)	_a	11	1438264	0.011444517
		3)	_c	12	1435102	0.011419357
		4)	_e	16	1318185	0.010489028
		5)	_d	23	1141552	0.009083528
		6)	_s	34	882770	0.0070243548
